Organism/Name,origin,order,family,subfamily,genus
Puniceispirillum phage HMO-2011,RefSeq-94,Caudovirales,Podoviridae,,
Pyrobaculum filamentous virus 1,RefSeq-94,,Tristromaviridae,,Alphatristromavirus
Pyrobaculum spherical virus,RefSeq-94,,Globuloviridae,,Globulovirus
Pyrococcus abyssi virus 1,RefSeq-94,,,,
Ralstonia phage 1 NP-2014,RefSeq-94,,Inoviridae,,
Ralstonia phage PE226,RefSeq-94,,Inoviridae,,
Ralstonia phage RP12,RefSeq-94,Caudovirales,Myoviridae,,Ripduovirus
Ralstonia phage RS138,RefSeq-94,Caudovirales,Siphoviridae,,
Ralstonia phage RS603,RefSeq-94,,Inoviridae,,Habenivirus
Ralstonia phage RSB1,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,
Ralstonia phage RSB2,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Ralstonia phage RSB3,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus
Ralstonia phage RSF1,RefSeq-94,Caudovirales,Myoviridae,,Rsl2virus
Ralstonia phage RSJ2,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,
Ralstonia phage RSJ5,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,
Ralstonia phage RSK1,RefSeq-94,Caudovirales,Podoviridae,,
Ralstonia phage RSL2,RefSeq-94,Caudovirales,Myoviridae,,Rsl2virus
Ralstonia phage RSM1,RefSeq-94,,Inoviridae,,Habenivirus
Ralstonia phage RSM3,RefSeq-94,,Inoviridae,,Habenivirus
Ralstonia phage RSP15,RefSeq-94,Caudovirales,Myoviridae,,
Ralstonia phage RSS0,RefSeq-94,,Inoviridae,,
Ralstonia phage RSS1,RefSeq-94,,Inoviridae,,
Ralstonia phage RSS20,RefSeq-94,,Inoviridae,,
Ralstonia phage RSS30,RefSeq-94,,Inoviridae,,
Ralstonia phage RSY1,RefSeq-94,Caudovirales,Myoviridae,Peduovirinae,Peduovirus
Ralstonia phage p12J,RefSeq-94,,Inoviridae,,
Ralstonia phage phiRSL1,RefSeq-94,Caudovirales,Myoviridae,,Rslunavirus
Ralstonia virus RSA1,RefSeq-94,Caudovirales,Myoviridae,Peduovirinae,P2virus
Rhizobium phage 16-3,RefSeq-94,Caudovirales,Siphoviridae,,
Rhizobium phage RHEph04,RefSeq-94,Caudovirales,Myoviridae,,Rheph4virus
Rhizobium phage RHEph06,RefSeq-94,Caudovirales,Myoviridae,,Kleczkowskavirus
Rhizobium phage RHEph10,RefSeq-94,Caudovirales,Siphoviridae,,Nickievirus
Rhizobium phage RR1-A,RefSeq-94,Caudovirales,Myoviridae,,
Rhizobium phage RR1-B,RefSeq-94,Caudovirales,Myoviridae,,
Rhizobium phage vB_RglS_P106B,RefSeq-94,Caudovirales,Siphoviridae,,Rigallicvirus
Rhizobium phage vB_RleM_P10VF,RefSeq-94,Caudovirales,Myoviridae,,
Rhizobium phage vB_RleM_PPF1,RefSeq-94,Caudovirales,Myoviridae,,
Rhizobium phage vB_RleS_L338C,RefSeq-94,Caudovirales,Siphoviridae,,
Rhodobacter phage RC1,RefSeq-94,Caudovirales,Siphoviridae,,
Rhodobacter phage RcCronus,RefSeq-94,Caudovirales,Siphoviridae,,Cronusvirus
Rhodobacter phage RcRhea,RefSeq-94,Caudovirales,Siphoviridae,,Cronusvirus
Rhodobacter phage RcSpartan,RefSeq-94,Caudovirales,Siphoviridae,,Titanvirus
Rhodobacter phage RcTitan,RefSeq-94,Caudovirales,Siphoviridae,,Titanvirus
Rhodobacter phage RcapMu,RefSeq-94,Caudovirales,Siphoviridae,,
Rhodobacter phage RcapNL,RefSeq-94,,,,
Rhodococcus phage CosmicSans,RefSeq-94,Caudovirales,Siphoviridae,,Rerduovirus
Rhodococcus phage E3,RefSeq-94,Caudovirales,Myoviridae,,
Rhodococcus phage REQ1,RefSeq-94,Caudovirales,Siphoviridae,,
Rhodococcus phage REQ2,RefSeq-94,Caudovirales,Siphoviridae,,
Rhodococcus phage REQ3,RefSeq-94,Caudovirales,Siphoviridae,,
Rhodococcus phage RER2,RefSeq-94,Caudovirales,Siphoviridae,,Rer2virus
Rhodococcus phage RRH1,RefSeq-94,Caudovirales,Siphoviridae,,
Rhodococcus phage ReqiDocB7,RefSeq-94,Caudovirales,Siphoviridae,,
Rhodococcus phage ReqiPepy6,RefSeq-94,Caudovirales,Siphoviridae,,Pepy6virus
Rhodococcus phage ReqiPine5,RefSeq-94,Caudovirales,Siphoviridae,,
Rhodococcus phage ReqiPoco6,RefSeq-94,Caudovirales,Siphoviridae,,Pepy6virus
Rhodococcus phage Trina,RefSeq-94,Caudovirales,Siphoviridae,,Trinavirus
Rhodococcus phage Weasels2,RefSeq-94,Caudovirales,Siphoviridae,,Weaselvirus
Rhodococcus virus RGL3,RefSeq-94,Caudovirales,Siphoviridae,,
Rhodoferax phage P26218,RefSeq-94,Caudovirales,Podoviridae,,
Rhodothermus phage RM378,RefSeq-94,Caudovirales,Myoviridae,,
Rhodovulum phage RS1,RefSeq-94,Caudovirales,Siphoviridae,,
Rhodovulum phage vB_RhkS_P1,RefSeq-94,Caudovirales,Siphoviridae,,
Riemerella phage RAP44,RefSeq-94,Caudovirales,Siphoviridae,,
Roseobacter phage RDJL Phi 1,RefSeq-94,Caudovirales,Siphoviridae,,Rdjlvirus
Roseobacter phage RDJL Phi 2,RefSeq-94,Caudovirales,Siphoviridae,,Rdjlvirus
Roseobacter virus SIO1,RefSeq-94,Caudovirales,Podoviridae,,
Ruegeria phage DSS3-P1,RefSeq-94,Caudovirales,Siphoviridae,,
Salicola phage CGphi29,RefSeq-94,,,,
Salinivibrio phage CW02,RefSeq-94,Caudovirales,Podoviridae,,
Salisaeta icosahedral phage 1,RefSeq-94,,,,
Salmonella phage 100268_sal2,RefSeq-94,Caudovirales,Siphoviridae,,T5virus
Salmonella phage 103203_sal5,RefSeq-94,Caudovirales,Podoviridae,,Lederbergvirus
Salmonella phage 118970_sal1,RefSeq-94,Caudovirales,Siphoviridae,,Chivirus
Salmonella phage 118970_sal2,RefSeq-94,Caudovirales,Siphoviridae,,T5virus
Salmonella phage 118970_sal3,RefSeq-94,Caudovirales,Myoviridae,,
Salmonella phage 118970_sal4,RefSeq-94,Caudovirales,Podoviridae,,Lederbergvirus
Salmonella phage 19,RefSeq-94,Caudovirales,Myoviridae,,
Salmonella phage 21,RefSeq-94,Caudovirales,Myoviridae,,
Salmonella phage 36,RefSeq-94,Caudovirales,Siphoviridae,Tunavirinae,Tlsvirus
Salmonella phage 37,RefSeq-94,Caudovirales,Siphoviridae,,Chivirus
Salmonella phage 38,RefSeq-94,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Salmonella phage 64795_sal3,RefSeq-94,Caudovirales,Siphoviridae,,Roufvirus
Salmonella phage 7-11,RefSeq-94,Caudovirales,Podoviridae,,
Salmonella phage 9NA,RefSeq-94,Caudovirales,Podoviridae,,Nonanavirus
Salmonella phage BP12A,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Salmonella phage BP12B,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Zindervirus
Salmonella phage BP12C,RefSeq-94,Caudovirales,Siphoviridae,,Chivirus
Salmonella phage BP63,RefSeq-94,Caudovirales,,,
Salmonella phage BPS11Q3,RefSeq-94,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage BPS15Q2,RefSeq-94,Caudovirales,Myoviridae,Ounavirinae,Felixounavirus
Salmonella phage BPS17L1,RefSeq-94,Caudovirales,Myoviridae,Ounavirinae,Felixounavirus
Salmonella phage BPS17W1,RefSeq-94,Caudovirales,Myoviridae,Ounavirinae,Felixounavirus
Salmonella phage Det7,RefSeq-94,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Salmonella phage Ent1,RefSeq-94,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage FSL SP-004,RefSeq-94,Caudovirales,Myoviridae,Peduovirinae,Peduovirus
Salmonella phage FSL SP-031,RefSeq-94,Caudovirales,Siphoviridae,Guernseyvirinae,Sp31virus
Salmonella phage FSL SP-058,RefSeq-94,Caudovirales,Podoviridae,,Sp58virus
Salmonella phage FSL SP-076,RefSeq-94,Caudovirales,Podoviridae,,Sp58virus
Salmonella phage FSL SP-101,RefSeq-94,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage FelixO1,RefSeq-94,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus
Salmonella phage Fels-1,RefSeq-94,,,,
Salmonella phage GG32,RefSeq-94,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Salmonella phage IME207,RefSeq-94,Caudovirales,Siphoviridae,,Roufvirus
Salmonella phage Jersey,RefSeq-94,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage L13,RefSeq-94,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage LSPA1,RefSeq-94,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage MA12,RefSeq-94,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage Marshall,RefSeq-94,Caudovirales,Ackermannviridae,Cvivirinae,Vi1virus
Salmonella phage Maynard,RefSeq-94,Caudovirales,Ackermannviridae,Cvivirinae,Vi1virus
Salmonella phage Melville,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Gelderlandvirus
Salmonella phage Mushroom,RefSeq-94,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus
Salmonella phage NR01,RefSeq-94,Caudovirales,Siphoviridae,,Tequintavirus
Salmonella phage PVP-SE1,RefSeq-94,Caudovirales,Myoviridae,Vequintavirinae,Se1virus
Salmonella phage RE-2010,RefSeq-94,Caudovirales,Myoviridae,Peduovirinae,Peduovirus
Salmonella phage SE1 (in:Nonagvirus),RefSeq-94,Caudovirales,Siphoviridae,,Nonagvirus
Salmonella phage SE1 (in:P22virus),RefSeq-94,Caudovirales,Podoviridae,,Lederbergvirus
Salmonella phage SE2,RefSeq-94,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage SEN1,RefSeq-94,Caudovirales,Myoviridae,Peduovirinae,Peduovirus
Salmonella phage SEN22,RefSeq-94,Caudovirales,Podoviridae,,Lederbergvirus
Salmonella phage SEN34,RefSeq-94,Caudovirales,Myoviridae,,Brunovirus
Salmonella phage SEN4,RefSeq-94,Caudovirales,Myoviridae,Peduovirinae,Peduovirus
Salmonella phage SEN5,RefSeq-94,Caudovirales,Myoviridae,Peduovirinae,Peduovirus
Salmonella phage SETP13,RefSeq-94,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage SETP3,RefSeq-94,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage SETP7,RefSeq-94,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage SFP10,RefSeq-94,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Salmonella phage SJ46,RefSeq-94,Caudovirales,Myoviridae,,Punavirus
Salmonella phage SKML-39,RefSeq-94,Caudovirales,Ackermannviridae,Aglimvirinae,Ag3virus
Salmonella phage SP069,RefSeq-94,Caudovirales,Podoviridae,,Nonanavirus
Salmonella phage SPN1S,RefSeq-94,Caudovirales,Podoviridae,,Epsilon15virus
Salmonella phage SPN3UB,RefSeq-94,Caudovirales,Siphoviridae,,
Salmonella phage SPN3US,RefSeq-94,Caudovirales,Myoviridae,,Spn3virus
Salmonella phage SPN9CC,RefSeq-94,Caudovirales,Podoviridae,,Lederbergvirus
Salmonella phage SS3e,RefSeq-94,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage SSE121,RefSeq-94,Caudovirales,Myoviridae,Vequintavirinae,Se1virus
Salmonella phage SSU5,RefSeq-94,Caudovirales,Siphoviridae,,Nickievirus
Salmonella phage ST160,RefSeq-94,Caudovirales,Podoviridae,,Lederbergvirus
Salmonella phage ST64B,RefSeq-94,Caudovirales,Myoviridae,,
Salmonella phage STML-13-1,RefSeq-94,Caudovirales,Ackermannviridae,Cvivirinae,Vi1virus
Salmonella phage STML-198,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,S16virus
Salmonella phage STP4-a,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Gelderlandvirus
Salmonella phage Sh19,RefSeq-94,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Salmonella phage Shivani,RefSeq-94,Caudovirales,Siphoviridae,,T5virus
Salmonella phage Si3,RefSeq-94,Caudovirales,Myoviridae,Ounavirinae,Felixounavirus
Salmonella phage Vi II-E1,RefSeq-94,Caudovirales,Siphoviridae,,Roufvirus
Salmonella phage Vi06,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Salmonella phage epsilon15,RefSeq-94,Caudovirales,Podoviridae,,Epsilon15virus
Salmonella phage epsilon34,RefSeq-94,Caudovirales,Podoviridae,,Lederbergvirus
Salmonella phage f18SE,RefSeq-94,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage g341c,RefSeq-94,Caudovirales,Podoviridae,,Lederbergvirus
Salmonella phage phSE-2,RefSeq-94,Caudovirales,Siphoviridae,Tunavirinae,Tlsvirus
Salmonella phage phiSG-JL2,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Salmonella phage vB_SPuM_SP116,RefSeq-94,Caudovirales,Myoviridae,Ounavirinae,Felixounavirus
Salmonella phage vB_SalM_PM10,RefSeq-94,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Salmonella phage vB_SalM_SJ2,RefSeq-94,Caudovirales,Ackermannviridae,Cvivirinae,Vi1virus
Salmonella phage vB_SalM_SJ3,RefSeq-94,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Salmonella phage vB_SemP_Emek,RefSeq-94,Caudovirales,Podoviridae,,Lederbergvirus
Salmonella phage vB_SenMS16,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,S16virus
Salmonella phage vB_SenS-Ent2,RefSeq-94,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage vB_SenS-Ent3,RefSeq-94,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage vB_SenS_AG11,RefSeq-94,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage vB_SnwM_CGG4-1,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Gelderlandvirus
Salmonella phage vB_SosS_Oslo,RefSeq-94,Caudovirales,Siphoviridae,,
Salmonella phage wksl3,RefSeq-94,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella virus Chi,RefSeq-94,Caudovirales,Siphoviridae,,Chivirus
Salmonella virus FSLSP030,RefSeq-94,Caudovirales,Siphoviridae,,Chivirus
Salmonella virus FSLSP088,RefSeq-94,Caudovirales,Siphoviridae,,Chivirus
Salmonella virus Fels2,RefSeq-94,Caudovirales,Myoviridae,Peduovirinae,P2virus
Salmonella virus HK620,RefSeq-94,Caudovirales,Podoviridae,,P22virus
Salmonella virus P22,RefSeq-94,Caudovirales,Podoviridae,,P22virus
Salmonella virus PsP3,RefSeq-94,Caudovirales,Myoviridae,Peduovirinae,P2virus
Salmonella virus SP126,RefSeq-94,Caudovirales,Siphoviridae,Tunavirinae,Tlsvirus
Salmonella virus SP6,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Sp6virus
Salmonella virus SPC35,RefSeq-94,Caudovirales,Siphoviridae,,T5virus
Salmonella virus SPN19,RefSeq-94,Caudovirales,Siphoviridae,,Chivirus
Salmonella virus ST64T,RefSeq-94,Caudovirales,Podoviridae,,P22virus
Salmonella virus Stitch,RefSeq-94,Caudovirales,Siphoviridae,,T5virus
Salmonella virus ViI,RefSeq-94,Caudovirales,Ackermannviridae,Cvivirinae,Vi1virus
Salmonella virus iEPS5,RefSeq-94,Caudovirales,Siphoviridae,,Chivirus
Serratia phage BF,RefSeq-94,Caudovirales,Myoviridae,,Eneladusvirus
Serratia phage CHI14,RefSeq-94,Caudovirales,Myoviridae,,Winklervirus
Serratia phage Eta,RefSeq-94,Caudovirales,Siphoviridae,,
Serratia phage PS2,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,
Serratia phage phiMAM1,RefSeq-94,Caudovirales,Ackermannviridae,,
Serratia phage vB_Sru_IME250,RefSeq-94,Caudovirales,Ackermannviridae,,
Shewanella phage Spp001,RefSeq-94,Caudovirales,Myoviridae,,
Shewanella sp. phage 1/4,RefSeq-94,Caudovirales,Myoviridae,,
Shewanella sp. phage 1/40,RefSeq-94,Caudovirales,Myoviridae,,
Shewanella sp. phage 1/41,RefSeq-94,Caudovirales,Myoviridae,,
Shewanella sp. phage 1/44,RefSeq-94,Caudovirales,Siphoviridae,,
Shewanella sp. phage 3/49,RefSeq-94,Caudovirales,Myoviridae,,
Shigella phage 75/02 Stx,RefSeq-94,Caudovirales,Podoviridae,Sepvirinae,Pocjvirus
Shigella phage Ag3,RefSeq-94,Caudovirales,Ackermannviridae,Aglimvirinae,Ag3virus
Shigella phage EP23,RefSeq-94,Caudovirales,Siphoviridae,,Hk578virus
Shigella phage POCJ13,RefSeq-94,Caudovirales,Podoviridae,Sepvirinae,Pocjvirus
Shigella phage SHBML-50-1,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Shigella phage SHFML-11,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Shigella phage SHFML-26,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Shigella phage SHSML-45,RefSeq-94,Caudovirales,Siphoviridae,,Tequintavirus
Shigella phage SHSML-52-1,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Mosigvirus
Shigella phage SP18,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Sp18virus
Shigella phage Sf13,RefSeq-94,Caudovirales,Myoviridae,Ounavirinae,Mooglevirus
Shigella phage Sf14,RefSeq-94,Caudovirales,Myoviridae,Ounavirinae,Mooglevirus
Shigella phage Sf17,RefSeq-94,Caudovirales,Myoviridae,Ounavirinae,Mooglevirus
Shigella phage Sf21,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Shigella phage Sf22,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Shigella phage Sf24,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Shigella phage SfII,RefSeq-94,Caudovirales,Myoviridae,,
Shigella phage SfIV,RefSeq-94,Caudovirales,Myoviridae,,
Shigella phage SfMu,RefSeq-94,Caudovirales,Myoviridae,,Muvirus
Shigella phage Shf125875,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Rb69virus
Shigella phage Shfl2,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Shigella phage Ss-VASD,RefSeq-94,Caudovirales,Podoviridae,Sepvirinae,Tl2011virus
Shigella phage pSb-1,RefSeq-94,Caudovirales,Podoviridae,,G7cvirus
Shigella phage pSf-1,RefSeq-94,Caudovirales,Siphoviridae,Tunavirinae,Hanrivervirus
Shigella phage pSf-2,RefSeq-94,Caudovirales,Siphoviridae,Tunavirinae,T1virus
Shigella phage pSs-1,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Shigella phage vB_SsoS-ISF002,RefSeq-94,Caudovirales,Siphoviridae,Tunavirinae,Tunavirus
Shigella virus Sf6,RefSeq-94,Caudovirales,Podoviridae,,P22virus
Shigella virus Shfl1,RefSeq-94,Caudovirales,Siphoviridae,Tunavirinae,T1virus
Silicibacter phage DSS3phi2,RefSeq-94,Caudovirales,Podoviridae,,Baltimorevirus
Sinorhizobium phage PBC5,RefSeq-94,Caudovirales,Podoviridae,,
Sinorhizobium phage phiLM21,RefSeq-94,Caudovirales,Siphoviridae,,
Sinorhizobium phage phiM12,RefSeq-94,Caudovirales,Myoviridae,,M12virus
Sinorhizobium phage phiM7,RefSeq-94,Caudovirales,Myoviridae,,M12virus
Sinorhizobium phage phiM9,RefSeq-94,Caudovirales,Myoviridae,,
Sinorhizobium phage phiN3,RefSeq-94,Caudovirales,Myoviridae,,M12virus
Sodalis phage SO1,RefSeq-94,Caudovirales,Siphoviridae,,Hk578virus
Sodalis phage phiSG1,RefSeq-94,Caudovirales,Podoviridae,,
Sphingobium phage Lacusarx,RefSeq-94,Caudovirales,Siphoviridae,,Lacusarxvirus
Sphingomonas phage PAU,RefSeq-94,Caudovirales,Myoviridae,,
Spiroplasma phage 1-C74,RefSeq-94,,Inoviridae,,Vespertiliovirus
Spiroplasma phage 1-R8A2B,RefSeq-94,,Inoviridae,,Vespertiliovirus
Spiroplasma phage SVTS2,RefSeq-94,,Inoviridae,,
Spiroplasma virus SkV1CR23x,RefSeq-94,,Inoviridae,,Vespertiliovirus
Spiroplasma virus SpV4,RefSeq-94,,Microviridae,Gokushovirinae,Spiromicrovirus
Staphylococcus phage 23MRA,RefSeq-94,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage 2638A,RefSeq-94,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage 3MRA,RefSeq-94,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage 66,RefSeq-94,Caudovirales,Podoviridae,Picovirinae,Rosenblumvirus
Staphylococcus phage 6ec,RefSeq-94,Caudovirales,Siphoviridae,,Sextaecvirus
Staphylococcus phage 812,RefSeq-94,Caudovirales,Herelleviridae,Twortvirinae,Kayvirus
Staphylococcus phage B166,RefSeq-94,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage B236,RefSeq-94,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage BP39,RefSeq-94,Caudovirales,Podoviridae,Picovirinae,Rosenblumvirus
Staphylococcus phage CNPx,RefSeq-94,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage DW2,RefSeq-94,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage GH15,RefSeq-94,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage GRCS,RefSeq-94,Caudovirales,Podoviridae,Picovirinae,Rosenblumvirus
Staphylococcus phage IME-SA4,RefSeq-94,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage JD007,RefSeq-94,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage JS01,RefSeq-94,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage MCE-2014,RefSeq-94,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage P108,RefSeq-94,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage P68,RefSeq-94,Caudovirales,Podoviridae,Picovirinae,Rosenblumvirus
Staphylococcus phage P954,RefSeq-94,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage PT1028,RefSeq-94,,,,
Staphylococcus phage PVL,RefSeq-94,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage ROSA,RefSeq-94,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage S24-1,RefSeq-94,Caudovirales,Podoviridae,Picovirinae,Rosenblumvirus
Staphylococcus phage S25-3,RefSeq-94,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage S25-4,RefSeq-94,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage SA1,RefSeq-94,Caudovirales,Myoviridae,Ounavirinae,
Staphylococcus phage SA12,RefSeq-94,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage SA13,RefSeq-94,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage SA97,RefSeq-94,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage SAP-2,RefSeq-94,Caudovirales,Podoviridae,Picovirinae,Rosenblumvirus
Staphylococcus phage SLPW,RefSeq-94,Caudovirales,Podoviridae,Picovirinae,Rosenblumvirus
Staphylococcus phage SMSAP5,RefSeq-94,Caudovirales,Siphoviridae,,Triavirus
Staphylococcus phage SPbeta-like,RefSeq-94,Caudovirales,Siphoviridae,,Spbetavirus
Staphylococcus phage Sb1,RefSeq-94,Caudovirales,Herelleviridae,Twortvirinae,Kayvirus
Staphylococcus phage SpaA1,RefSeq-94,Caudovirales,Siphoviridae,,
Staphylococcus phage StB12,RefSeq-94,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage StB20,RefSeq-94,Caudovirales,Siphoviridae,,
Staphylococcus phage StB20-like,RefSeq-94,Caudovirales,Siphoviridae,,
Staphylococcus phage StB27,RefSeq-94,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage Stau2,RefSeq-94,Caudovirales,Myoviridae,Spounavirinae,Silviavirus
Staphylococcus phage StauST398-1,RefSeq-94,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage StauST398-2,RefSeq-94,Caudovirales,Siphoviridae,,Triavirus
Staphylococcus phage StauST398-3,RefSeq-94,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage StauST398-4,RefSeq-94,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage StauST398-5,RefSeq-94,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage TEM123,RefSeq-94,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage Team1,RefSeq-94,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage YMC/09/04/R1988,RefSeq-94,Caudovirales,Siphoviridae,,Triavirus
Staphylococcus phage phi2958PVL,RefSeq-94,Caudovirales,Siphoviridae,,Triavirus
Staphylococcus phage phi5967PVL,RefSeq-94,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage phi7401PVL,RefSeq-94,Caudovirales,Siphoviridae,,Triavirus
Staphylococcus phage phiBU01,RefSeq-94,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage phiIBB-SEP1,RefSeq-94,Caudovirales,Myoviridae,Twortvirinae,Sep1virus
Staphylococcus phage phiIPLA-C1C,RefSeq-94,Caudovirales,Myoviridae,Twortvirinae,Sep1virus
Staphylococcus phage phiIPLA-RODI,RefSeq-94,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage phiJB,RefSeq-94,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage phiN315,RefSeq-94,Caudovirales,Siphoviridae,,
Staphylococcus phage phiNM3,RefSeq-94,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage phiPVL-CN125,RefSeq-94,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage phiRS7,RefSeq-94,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage phiSA12,RefSeq-94,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage phiSa119,RefSeq-94,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage tp310-1,RefSeq-94,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage tp310-2,RefSeq-94,Caudovirales,Siphoviridae,,Triavirus
Staphylococcus phage tp310-3,RefSeq-94,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage vB_SauM_Remus,RefSeq-94,Caudovirales,Myoviridae,Spounavirinae,Silviavirus
Staphylococcus phage vB_SauM_Romulus,RefSeq-94,Caudovirales,Myoviridae,Spounavirinae,Silviavirus
Staphylococcus phage vB_SauS_phi2,RefSeq-94,Caudovirales,Siphoviridae,,Triavirus
