Organism/Name,origin,order,family,subfamily,genus
Pseudomonas phage tf,RefSeq-97,Caudovirales,Podoviridae,,Krylovvirus
Pseudomonas phage vB_Pae-Kakheti25,RefSeq-97,Caudovirales,Siphoviridae,,Septima3virus
Pseudomonas phage vB_Pae-TbilisiM32,RefSeq-97,Caudovirales,Autographiviridae,Krylovirinae,Phikmvvirus
Pseudomonas phage vB_PaeM_C2-10_Ab02,RefSeq-97,Caudovirales,Myoviridae,,Pakpunavirus
Pseudomonas phage vB_PaeM_C2-10_Ab1,RefSeq-97,Caudovirales,Myoviridae,,Pakpunavirus
Pseudomonas phage vB_PaeM_CEB_DP1,RefSeq-97,Caudovirales,Myoviridae,,Pbunavirus
Pseudomonas phage vB_PaeM_E215,RefSeq-97,Caudovirales,Myoviridae,,Pbunavirus
Pseudomonas phage vB_PaeM_E217,RefSeq-97,Caudovirales,Myoviridae,,Pbunavirus
Pseudomonas phage vB_PaeM_G1,RefSeq-97,Caudovirales,Myoviridae,,Nankokuvirus
Pseudomonas phage vB_PaeM_MAG1,RefSeq-97,Caudovirales,Myoviridae,,Pakpunavirus
Pseudomonas phage vB_PaeM_PAO1_Ab03,RefSeq-97,Caudovirales,Myoviridae,,Kpp10virus
Pseudomonas phage vB_PaeM_PAO1_Ab27,RefSeq-97,Caudovirales,Myoviridae,,Pbunavirus
Pseudomonas phage vB_PaeM_PS24,RefSeq-97,Caudovirales,Myoviridae,,Nankokuvirus
Pseudomonas phage vB_PaeP_C2-10_Ab09,RefSeq-97,Caudovirales,Podoviridae,,Lit1virus
Pseudomonas phage vB_PaeP_C2-10_Ab22,RefSeq-97,Caudovirales,Podoviridae,,Luz24virus
Pseudomonas phage vB_PaeP_MAG4,RefSeq-97,Caudovirales,Podoviridae,,Litunavirus
Pseudomonas phage vB_PaeP_PAO1_Ab05,RefSeq-97,Caudovirales,Autographiviridae,Krylovirinae,Phikmvvirus
Pseudomonas phage vB_PaeP_PPA-ABTNL,RefSeq-97,Caudovirales,Autographiviridae,Krylovirinae,Phikmvvirus
Pseudomonas phage vB_PaeP_Tr60_Ab31,RefSeq-97,Caudovirales,Podoviridae,,
Pseudomonas phage vB_PaeP_p2-10_Or1,RefSeq-97,Caudovirales,Podoviridae,,Bruynoghevirus
Pseudomonas phage vB_PaeS_PAO1_Ab18,RefSeq-97,Caudovirales,Siphoviridae,,Ab18virus
Pseudomonas phage vB_PaeS_PAO1_Ab30,RefSeq-97,Caudovirales,Siphoviridae,,Casadabanvirus
Pseudomonas phage vB_PaeS_PM105,RefSeq-97,Caudovirales,Siphoviridae,,Beetrevirus
Pseudomonas phage vB_PaeS_SCH_Ab26,RefSeq-97,Caudovirales,Siphoviridae,,Septima3virus
Pseudomonas phage vB_Pae_PS44,RefSeq-97,Caudovirales,Myoviridae,,Pbunavirus
Pseudomonas phage vB_PsyM_KIL1,RefSeq-97,Caudovirales,Myoviridae,,Flaumdravirus
Pseudomonas phage vB_PsyM_KIL4,RefSeq-97,Caudovirales,Myoviridae,,Flaumdravirus
Pseudomonas virus 119X,RefSeq-97,Caudovirales,Podoviridae,,
Pseudomonas virus D3,RefSeq-97,Caudovirales,Siphoviridae,,D3virus
Pseudomonas virus D3112,RefSeq-97,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas virus DMS3,RefSeq-97,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas virus F116,RefSeq-97,Caudovirales,Podoviridae,,F116virus
Pseudomonas virus FHA0480,RefSeq-97,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas virus H66,RefSeq-97,Caudovirales,Podoviridae,,F116virus
Pseudomonas virus LPB1,RefSeq-97,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas virus LUZ24,RefSeq-97,Caudovirales,Podoviridae,,Luz24virus
Pseudomonas virus M6,RefSeq-97,Caudovirales,Siphoviridae,,Yuavirus
Pseudomonas virus MP22,RefSeq-97,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas virus MP29,RefSeq-97,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas virus MP38,RefSeq-97,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas virus PA1KOR,RefSeq-97,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas virus PMG1,RefSeq-97,Caudovirales,Siphoviridae,,D3virus
Pseudomonas virus PaP3,RefSeq-97,Caudovirales,Podoviridae,,Luz24virus
Pseudomonas virus Pf1,RefSeq-97,Tubulavirales,Inoviridae,,Primolicivirus
Pseudomonas virus Yua,RefSeq-97,Caudovirales,Siphoviridae,,Yuavirus
Pseudomonas virus phi6,RefSeq-97,Mindivirales,Cystoviridae,,Cystovirus
Pseudomonas virus phiCTX,RefSeq-97,Caudovirales,Myoviridae,Peduovirinae,P2virus
Pseudomonas virus phiKZ,RefSeq-97,Caudovirales,Myoviridae,,Phikzvirus
Psychrobacter phage Psymv2,RefSeq-97,Caudovirales,Siphoviridae,,
Psychrobacter phage pOW20-A,RefSeq-97,Caudovirales,Myoviridae,,
Puniceispirillum phage HMO-2011,RefSeq-97,Caudovirales,Podoviridae,,
Ralstonia phage 1 NP-2014,RefSeq-97,Tubulavirales,Inoviridae,,
Ralstonia phage PE226,RefSeq-97,Tubulavirales,Inoviridae,,Parhipatevirus
Ralstonia phage RP12,RefSeq-97,Caudovirales,Myoviridae,,Ripduovirus
Ralstonia phage RS138,RefSeq-97,Caudovirales,Siphoviridae,,
Ralstonia phage RS603,RefSeq-97,Tubulavirales,Inoviridae,,Habenivirus
Ralstonia phage RSB1,RefSeq-97,Caudovirales,Autographiviridae,Okabevirinae,Higashivirus
Ralstonia phage RSB2,RefSeq-97,Caudovirales,Autographiviridae,,Kelmasvirus
Ralstonia phage RSB3,RefSeq-97,Caudovirales,Autographiviridae,,Jiaoyazivirus
Ralstonia phage RSF1,RefSeq-97,Caudovirales,Myoviridae,,Rsl2virus
Ralstonia phage RSJ2,RefSeq-97,Caudovirales,Autographiviridae,Okabevirinae,Risjevirus
Ralstonia phage RSJ5,RefSeq-97,Caudovirales,Autographiviridae,Okabevirinae,Risjevirus
Ralstonia phage RSK1,RefSeq-97,Caudovirales,Podoviridae,,
Ralstonia phage RSL2,RefSeq-97,Caudovirales,Myoviridae,,Rsl2virus
Ralstonia phage RSM1,RefSeq-97,Tubulavirales,Inoviridae,,Habenivirus
Ralstonia phage RSM3,RefSeq-97,Tubulavirales,Inoviridae,,Habenivirus
Ralstonia phage RSP15,RefSeq-97,Caudovirales,Ackermannviridae,,
Ralstonia phage RSS0,RefSeq-97,Tubulavirales,Inoviridae,,
Ralstonia phage RSS1,RefSeq-97,Tubulavirales,Inoviridae,,Restivirus
Ralstonia phage RSS20,RefSeq-97,Tubulavirales,Inoviridae,,
Ralstonia phage RSS30,RefSeq-97,Tubulavirales,Inoviridae,,
Ralstonia phage RSY1,RefSeq-97,Caudovirales,Myoviridae,Peduovirinae,Aresaunavirus
Ralstonia phage p12J,RefSeq-97,Tubulavirales,Inoviridae,,
Ralstonia phage phiRSL1,RefSeq-97,Caudovirales,Myoviridae,,Rslunavirus
Ralstonia virus RSA1,RefSeq-97,Caudovirales,Myoviridae,Peduovirinae,P2virus
Rhizobium phage 16-3,RefSeq-97,Caudovirales,Siphoviridae,,
Rhizobium phage RHEph04,RefSeq-97,Caudovirales,Myoviridae,,Rheph4virus
Rhizobium phage RHEph06,RefSeq-97,Caudovirales,Myoviridae,,Kleczkowskavirus
Rhizobium phage RHEph10,RefSeq-97,Caudovirales,Siphoviridae,,Nickievirus
Rhizobium phage RR1-A,RefSeq-97,Caudovirales,Myoviridae,,
Rhizobium phage RR1-B,RefSeq-97,Caudovirales,Myoviridae,,
Rhizobium phage vB_RglS_P106B,RefSeq-97,Caudovirales,Siphoviridae,,Rigallicvirus
Rhizobium phage vB_RleM_P10VF,RefSeq-97,Caudovirales,Ackermannviridae,,
Rhizobium phage vB_RleM_PPF1,RefSeq-97,Caudovirales,Myoviridae,,
Rhizobium phage vB_RleS_L338C,RefSeq-97,Caudovirales,Siphoviridae,,
Rhodobacter phage RC1,RefSeq-97,Caudovirales,Siphoviridae,,
Rhodobacter phage RcCronus,RefSeq-97,Caudovirales,Siphoviridae,,Cronusvirus
Rhodobacter phage RcRhea,RefSeq-97,Caudovirales,Siphoviridae,,Cronusvirus
Rhodobacter phage RcSpartan,RefSeq-97,Caudovirales,Siphoviridae,,Titanvirus
Rhodobacter phage RcTitan,RefSeq-97,Caudovirales,Siphoviridae,,Titanvirus
Rhodobacter phage RcapMu,RefSeq-97,Caudovirales,Siphoviridae,,
Rhodobacter phage RcapNL,RefSeq-97,Caudovirales,Siphoviridae,,
Rhodococcus phage CosmicSans,RefSeq-97,Caudovirales,Siphoviridae,,Rerduovirus
Rhodococcus phage E3,RefSeq-97,Caudovirales,Myoviridae,,
Rhodococcus phage REQ1,RefSeq-97,Caudovirales,Siphoviridae,,
Rhodococcus phage REQ2,RefSeq-97,Caudovirales,Siphoviridae,,
Rhodococcus phage REQ3,RefSeq-97,Caudovirales,Siphoviridae,,
Rhodococcus phage RER2,RefSeq-97,Caudovirales,Siphoviridae,,Rer2virus
Rhodococcus phage RRH1,RefSeq-97,Caudovirales,Siphoviridae,,
Rhodococcus phage ReqiDocB7,RefSeq-97,Caudovirales,Siphoviridae,,
Rhodococcus phage ReqiPepy6,RefSeq-97,Caudovirales,Siphoviridae,,Pepy6virus
Rhodococcus phage ReqiPine5,RefSeq-97,Caudovirales,Siphoviridae,,
Rhodococcus phage ReqiPoco6,RefSeq-97,Caudovirales,Siphoviridae,,Pepy6virus
Rhodococcus phage Trina,RefSeq-97,Caudovirales,Siphoviridae,,Trinavirus
Rhodococcus phage Weasels2,RefSeq-97,Caudovirales,Siphoviridae,,Weaselvirus
Rhodococcus virus RGL3,RefSeq-97,Caudovirales,Siphoviridae,,
Rhodoferax phage P26218,RefSeq-97,Caudovirales,Podoviridae,,
Rhodothermus phage RM378,RefSeq-97,Caudovirales,Myoviridae,,
Rhodovulum phage RS1,RefSeq-97,Caudovirales,Siphoviridae,,
Rhodovulum phage vB_RhkS_P1,RefSeq-97,Caudovirales,Siphoviridae,,
Riemerella phage RAP44,RefSeq-97,Caudovirales,Siphoviridae,,
Roseobacter phage RDJL Phi 1,RefSeq-97,Caudovirales,Siphoviridae,,Rdjlvirus
Roseobacter phage RDJL Phi 2,RefSeq-97,Caudovirales,Siphoviridae,,Rdjlvirus
Roseobacter virus SIO1,RefSeq-97,Caudovirales,Podoviridae,,
Ruegeria phage DSS3-P1,RefSeq-97,Caudovirales,Siphoviridae,,
Salicola phage CGphi29,RefSeq-97,Caudovirales,Siphoviridae,,
Salinibacter virus M1EM-1,RefSeq-97,Caudovirales,Siphoviridae,,Holosalinivirus
Salinibacter virus M31CR41-2,RefSeq-97,Caudovirales,Siphoviridae,,Kairosalinivirus
Salinibacter virus M8CC-19,RefSeq-97,Caudovirales,Siphoviridae,,Kryptosalinivirus
Salinibacter virus M8CR30-2,RefSeq-97,Caudovirales,Siphoviridae,,Holosalinivirus
Salinibacter virus M8CRM-1,RefSeq-97,Caudovirales,Siphoviridae,,Kryptosalinivirus
Salinibacter virus SRUTV-1,RefSeq-97,Caudovirales,Siphoviridae,,Kairosalinivirus
Salinivibrio phage CW02,RefSeq-97,Caudovirales,Podoviridae,,
Salisaeta icosahedral phage 1,RefSeq-97,,,,
Salmonella phage 100268_sal2,RefSeq-97,Caudovirales,Siphoviridae,Markadamsvirinae,T5virus
Salmonella phage 103203_sal5,RefSeq-97,Caudovirales,Podoviridae,,Lederbergvirus
Salmonella phage 118970_sal1,RefSeq-97,Caudovirales,Siphoviridae,,Chivirus
Salmonella phage 118970_sal2,RefSeq-97,Caudovirales,Siphoviridae,Markadamsvirinae,T5virus
Salmonella phage 118970_sal3,RefSeq-97,Caudovirales,Myoviridae,,
Salmonella phage 118970_sal4,RefSeq-97,Caudovirales,Podoviridae,,Lederbergvirus
Salmonella phage 19,RefSeq-97,Caudovirales,Myoviridae,,
Salmonella phage 21,RefSeq-97,Caudovirales,Myoviridae,,
Salmonella phage 36,RefSeq-97,Caudovirales,Drexlerviridae,Tempevirinae,Tlsvirus
Salmonella phage 37,RefSeq-97,Caudovirales,Siphoviridae,,Chivirus
Salmonella phage 38,RefSeq-97,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Salmonella phage 64795_sal3,RefSeq-97,Caudovirales,Siphoviridae,,
Salmonella phage 7-11,RefSeq-97,Caudovirales,Podoviridae,,
Salmonella phage 9NA,RefSeq-97,Caudovirales,Podoviridae,,Nonanavirus
Salmonella phage BP12A,RefSeq-97,Caudovirales,Autographiviridae,Studiervirinae,Berlinvirus
Salmonella phage BP12B,RefSeq-97,Caudovirales,Autographiviridae,Molineuxvirinae,Zindervirus
Salmonella phage BP12C,RefSeq-97,Caudovirales,Siphoviridae,,Chivirus
Salmonella phage BP63,RefSeq-97,Caudovirales,Myoviridae,,Rosemountvirus
Salmonella phage BPS11Q3,RefSeq-97,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage BPS15Q2,RefSeq-97,Caudovirales,Myoviridae,Ounavirinae,Felixounavirus
Salmonella phage BPS17L1,RefSeq-97,Caudovirales,Myoviridae,Ounavirinae,Felixounavirus
Salmonella phage BPS17W1,RefSeq-97,Caudovirales,Myoviridae,Ounavirinae,Felixounavirus
Salmonella phage Det7,RefSeq-97,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Salmonella phage Ent1,RefSeq-97,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage FSL SP-004,RefSeq-97,Caudovirales,Myoviridae,Peduovirinae,Stockinghallvirus
Salmonella phage FSL SP-031,RefSeq-97,Caudovirales,Siphoviridae,Guernseyvirinae,Sp31virus
Salmonella phage FSL SP-058,RefSeq-97,Caudovirales,Podoviridae,,Sp58virus
Salmonella phage FSL SP-076,RefSeq-97,Caudovirales,Podoviridae,,Sp58virus
Salmonella phage FSL SP-101,RefSeq-97,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage FelixO1,RefSeq-97,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus
Salmonella phage Fels-1,RefSeq-97,,,,
Salmonella phage GG32,RefSeq-97,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Salmonella phage IME207,RefSeq-97,Caudovirales,Siphoviridae,,
Salmonella phage Jersey,RefSeq-97,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage L13,RefSeq-97,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage LSPA1,RefSeq-97,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage MA12,RefSeq-97,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage Marshall,RefSeq-97,Caudovirales,Ackermannviridae,Cvivirinae,Vi1virus
Salmonella phage Maynard,RefSeq-97,Caudovirales,Ackermannviridae,Cvivirinae,Vi1virus
Salmonella phage Melville,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Gelderlandvirus
Salmonella phage Mushroom,RefSeq-97,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus
Salmonella phage NR01,RefSeq-97,Caudovirales,Demerecviridae,Markadamsvirinae,Tequintavirus
Salmonella phage PVP-SE1,RefSeq-97,Caudovirales,Myoviridae,Vequintavirinae,Seunavirus
Salmonella phage RE-2010,RefSeq-97,Caudovirales,Myoviridae,Peduovirinae,Peduovirus
Salmonella phage SE1 (in:Nonagvirus),RefSeq-97,Caudovirales,Siphoviridae,,Nonagvirus
Salmonella phage SE1 (in:P22virus),RefSeq-97,Caudovirales,Podoviridae,,Lederbergvirus
Salmonella phage SE2,RefSeq-97,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage SEN1,RefSeq-97,Caudovirales,Myoviridae,Peduovirinae,Eganvirus
Salmonella phage SEN22,RefSeq-97,Caudovirales,Podoviridae,,Lederbergvirus
Salmonella phage SEN34,RefSeq-97,Caudovirales,Myoviridae,,Brunovirus
Salmonella phage SEN4,RefSeq-97,Caudovirales,Myoviridae,Peduovirinae,Senquatrovirus
Salmonella phage SEN5,RefSeq-97,Caudovirales,Myoviridae,Peduovirinae,Senquatrovirus
Salmonella phage SETP13,RefSeq-97,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage SETP3,RefSeq-97,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage SETP7,RefSeq-97,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage SFP10,RefSeq-97,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Salmonella phage SJ46,RefSeq-97,Caudovirales,Myoviridae,,Punavirus
Salmonella phage SKML-39,RefSeq-97,Caudovirales,Ackermannviridae,Aglimvirinae,Ag3virus
Salmonella phage SP069,RefSeq-97,Caudovirales,Podoviridae,,Nonanavirus
Salmonella phage SPN1S,RefSeq-97,Caudovirales,Podoviridae,,Epsilon15virus
Salmonella phage SPN3UB,RefSeq-97,Caudovirales,Siphoviridae,,
Salmonella phage SPN3US,RefSeq-97,Caudovirales,Myoviridae,,Spn3virus
Salmonella phage SPN9CC,RefSeq-97,Caudovirales,Podoviridae,,Lederbergvirus
Salmonella phage SS3e,RefSeq-97,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage SSE121,RefSeq-97,Caudovirales,Myoviridae,Vequintavirinae,Se1virus
Salmonella phage SSU5,RefSeq-97,Caudovirales,Siphoviridae,,Nickievirus
Salmonella phage ST160,RefSeq-97,Caudovirales,Podoviridae,,Lederbergvirus
Salmonella phage ST64B,RefSeq-97,Caudovirales,Myoviridae,,
Salmonella phage STML-13-1,RefSeq-97,Caudovirales,Ackermannviridae,Cvivirinae,Vi1virus
Salmonella phage STML-198,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,S16virus
Salmonella phage STP4-a,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Gelderlandvirus
Salmonella phage Sh19,RefSeq-97,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Salmonella phage Shivani,RefSeq-97,Caudovirales,Siphoviridae,Markadamsvirinae,T5virus
Salmonella phage Si3,RefSeq-97,Caudovirales,Myoviridae,Ounavirinae,Felixounavirus
Salmonella phage Vi II-E1,RefSeq-97,Caudovirales,Siphoviridae,,
Salmonella phage Vi06,RefSeq-97,Caudovirales,Autographiviridae,Studiervirinae,Teseptimavirus
Salmonella phage epsilon15,RefSeq-97,Caudovirales,Podoviridae,,Epsilon15virus
Salmonella phage epsilon34,RefSeq-97,Caudovirales,Podoviridae,,Lederbergvirus
Salmonella phage f18SE,RefSeq-97,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage g341c,RefSeq-97,Caudovirales,Podoviridae,,Lederbergvirus
Salmonella phage phSE-2,RefSeq-97,Caudovirales,Drexlerviridae,Tempevirinae,Tlsvirus
Salmonella phage phiSG-JL2,RefSeq-97,Caudovirales,Autographiviridae,Studiervirinae,Teetrevirus
Salmonella phage vB_SPuM_SP116,RefSeq-97,Caudovirales,Myoviridae,Ounavirinae,Felixounavirus
Salmonella phage vB_SalM_PM10,RefSeq-97,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Salmonella phage vB_SalM_SJ2,RefSeq-97,Caudovirales,Ackermannviridae,Cvivirinae,Vi1virus
Salmonella phage vB_SalM_SJ3,RefSeq-97,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Salmonella phage vB_SemP_Emek,RefSeq-97,Caudovirales,Podoviridae,,Lederbergvirus
Salmonella phage vB_SenMS16,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,S16virus
Salmonella phage vB_SenS-Ent2,RefSeq-97,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage vB_SenS-Ent3,RefSeq-97,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage vB_SenS_AG11,RefSeq-97,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella phage vB_SnwM_CGG4-1,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Gelderlandvirus
Salmonella phage vB_SosS_Oslo,RefSeq-97,Caudovirales,Siphoviridae,,
Salmonella phage wksl3,RefSeq-97,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus
Salmonella virus BTP1,RefSeq-97,Caudovirales,Podoviridae,,P22virus
Salmonella virus Chi,RefSeq-97,Caudovirales,Siphoviridae,,Chivirus
Salmonella virus FSLSP030,RefSeq-97,Caudovirales,Siphoviridae,,Chivirus
Salmonella virus FSLSP088,RefSeq-97,Caudovirales,Siphoviridae,,Chivirus
Salmonella virus Fels2,RefSeq-97,Caudovirales,Myoviridae,Peduovirinae,P2virus
Salmonella virus HK620,RefSeq-97,Caudovirales,Podoviridae,,P22virus
Salmonella virus P22,RefSeq-97,Caudovirales,Podoviridae,,P22virus
Salmonella virus PsP3,RefSeq-97,Caudovirales,Myoviridae,Peduovirinae,P2virus
Salmonella virus SP126,RefSeq-97,Caudovirales,Siphoviridae,Tunavirinae,Tlsvirus
Salmonella virus SP6,RefSeq-97,Caudovirales,Podoviridae,Autographivirinae,Sp6virus
Salmonella virus SPC35,RefSeq-97,Caudovirales,Siphoviridae,Markadamsvirinae,T5virus
Salmonella virus SPN19,RefSeq-97,Caudovirales,Siphoviridae,,Chivirus
Salmonella virus ST64T,RefSeq-97,Caudovirales,Podoviridae,,P22virus
Salmonella virus Stitch,RefSeq-97,Caudovirales,Siphoviridae,Markadamsvirinae,T5virus
Salmonella virus ViI,RefSeq-97,Caudovirales,Ackermannviridae,Cvivirinae,Vi1virus
Salmonella virus iEPS5,RefSeq-97,Caudovirales,Siphoviridae,,Chivirus
Serratia phage BF,RefSeq-97,Caudovirales,Myoviridae,,Eneladusvirus
Serratia phage CHI14,RefSeq-97,Caudovirales,Myoviridae,,Winklervirus
Serratia phage Eta,RefSeq-97,Caudovirales,Siphoviridae,,
Serratia phage PS2,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,
Serratia phage phiMAM1,RefSeq-97,Caudovirales,Ackermannviridae,,
Serratia phage vB_Sru_IME250,RefSeq-97,Caudovirales,Ackermannviridae,,Taipeivirus
Shewanella phage Spp001,RefSeq-97,Caudovirales,Chaseviridae,,Yushanvirus
Shewanella sp. phage 1/4,RefSeq-97,Caudovirales,Myoviridae,,
Shewanella sp. phage 1/40,RefSeq-97,Caudovirales,Myoviridae,,
Shewanella sp. phage 1/41,RefSeq-97,Caudovirales,Myoviridae,,
Shewanella sp. phage 1/44,RefSeq-97,Caudovirales,Siphoviridae,,
Shewanella sp. phage 3/49,RefSeq-97,Caudovirales,Siphoviridae,,
Shigella phage 75/02 Stx,RefSeq-97,Caudovirales,Podoviridae,Sepvirinae,Pocjvirus
Shigella phage Ag3,RefSeq-97,Caudovirales,Ackermannviridae,Aglimvirinae,Ag3virus
Shigella phage EP23,RefSeq-97,Caudovirales,Siphoviridae,,Hk578virus
Shigella phage POCJ13,RefSeq-97,Caudovirales,Podoviridae,Sepvirinae,Pocjvirus
Shigella phage SHBML-50-1,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Shigella phage SHFML-11,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Shigella phage SHFML-26,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Shigella phage SHSML-45,RefSeq-97,Caudovirales,Demerecviridae,Markadamsvirinae,Tequintavirus
Shigella phage SHSML-52-1,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Mosigvirus
Shigella phage SP18,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Sp18virus
Shigella phage Sf13,RefSeq-97,Caudovirales,Myoviridae,Ounavirinae,Mooglevirus
Shigella phage Sf14,RefSeq-97,Caudovirales,Myoviridae,Ounavirinae,Mooglevirus
Shigella phage Sf17,RefSeq-97,Caudovirales,Myoviridae,Ounavirinae,Mooglevirus
Shigella phage Sf21,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Shigella phage Sf22,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Shigella phage Sf24,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Shigella phage SfII,RefSeq-97,Caudovirales,Myoviridae,,
Shigella phage SfIV,RefSeq-97,Caudovirales,Myoviridae,,
Shigella phage SfMu,RefSeq-97,Caudovirales,Myoviridae,,Muvirus
Shigella phage Shf125875,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Rb69virus
Shigella phage Shfl2,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Shigella phage Ss-VASD,RefSeq-97,Caudovirales,Podoviridae,Sepvirinae,Tl2011virus
Shigella phage pSb-1,RefSeq-97,Caudovirales,Podoviridae,,G7cvirus
Shigella phage pSf-1,RefSeq-97,Caudovirales,Drexlerviridae,Tempevirinae,Hanrivervirus
Shigella phage pSf-2,RefSeq-97,Caudovirales,Siphoviridae,Tunavirinae,T1virus
Shigella phage pSs-1,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Shigella phage vB_SsoS-ISF002,RefSeq-97,Caudovirales,Drexlerviridae,Tunavirinae,Tunavirus
Shigella virus Sf6,RefSeq-97,Caudovirales,Podoviridae,,P22virus
Shigella virus Shfl1,RefSeq-97,Caudovirales,Siphoviridae,Tunavirinae,T1virus
Silicibacter phage DSS3phi2,RefSeq-97,Caudovirales,Podoviridae,,Baltimorevirus
Sinorhizobium phage PBC5,RefSeq-97,Caudovirales,Podoviridae,,
Sinorhizobium phage phiLM21,RefSeq-97,Caudovirales,Siphoviridae,,
Sinorhizobium phage phiM12,RefSeq-97,Caudovirales,Myoviridae,,M12virus
Sinorhizobium phage phiM7,RefSeq-97,Caudovirales,Myoviridae,,M12virus
Sinorhizobium phage phiM9,RefSeq-97,Caudovirales,Ackermannviridae,,
Sinorhizobium phage phiN3,RefSeq-97,Caudovirales,Myoviridae,,M12virus
Sodalis phage SO1,RefSeq-97,Caudovirales,Siphoviridae,,Hk578virus
Sodalis phage phiSG1,RefSeq-97,Caudovirales,Podoviridae,,
Sphingobium phage Lacusarx,RefSeq-97,Caudovirales,Siphoviridae,,Lacusarxvirus
Sphingomonas phage PAU,RefSeq-97,Caudovirales,Myoviridae,,
Spiroplasma phage 1-C74,RefSeq-97,Tubulavirales,Inoviridae,,Vespertiliovirus
Spiroplasma phage 1-R8A2B,RefSeq-97,Tubulavirales,Inoviridae,,Vespertiliovirus
Spiroplasma phage SVTS2,RefSeq-97,Tubulavirales,Inoviridae,,Suturavirus
Spiroplasma virus SkV1CR23x,RefSeq-97,Tubulavirales,Inoviridae,,Vespertiliovirus
Spiroplasma virus SpV4,RefSeq-97,Petitvirales,Microviridae,Gokushovirinae,Spiromicrovirus
Staphylococcus phage 23MRA,RefSeq-97,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage 2638A,RefSeq-97,Caudovirales,Siphoviridae,,Fibralongavirus
Staphylococcus phage 3MRA,RefSeq-97,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage 66,RefSeq-97,Caudovirales,Podoviridae,Rakietenvirinae,Rosenblumvirus
Staphylococcus phage 6ec,RefSeq-97,Caudovirales,Siphoviridae,,Sextaecvirus
Staphylococcus phage 812,RefSeq-97,Caudovirales,Herelleviridae,Twortvirinae,Kayvirus
