Organism/Name,origin,order,family,subfamily,genus
Shigella phage SHBML-50-1,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Shigella phage SHFML-11,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Shigella phage SHFML-26,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Shigella phage SHSML-45,RefSeq-v99,Caudovirales,Demerecviridae,Markadamsvirinae,Tequintavirus
Shigella phage SHSML-52-1,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,Mosigvirus
Shigella phage SP18,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,Sp18virus
Shigella phage SSP1,RefSeq-v99,Caudovirales,Demerecviridae,Markadamsvirinae,Tequintavirus
Shigella phage Sd1,RefSeq-v99,Caudovirales,Drexlerviridae,Rogunavirinae,Wilsonroadvirus
Shigella phage Sf12,RefSeq-v99,Caudovirales,Drexlerviridae,Rogunavirinae,Eastlansingvirus
Shigella phage Sf13,RefSeq-v99,Caudovirales,Myoviridae,Ounavirinae,Mooglevirus
Shigella phage Sf14,RefSeq-v99,Caudovirales,Myoviridae,Ounavirinae,Mooglevirus
Shigella phage Sf17,RefSeq-v99,Caudovirales,Myoviridae,Ounavirinae,Mooglevirus
Shigella phage Sf21,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Shigella phage Sf22,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Shigella phage Sf24,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Shigella phage SfII,RefSeq-v99,Caudovirales,Myoviridae,,
Shigella phage SfIV,RefSeq-v99,Caudovirales,Myoviridae,,
Shigella phage SfMu,RefSeq-v99,Caudovirales,Myoviridae,,Muvirus
Shigella phage Sfin-1,RefSeq-v99,Caudovirales,Drexlerviridae,Tunavirinae,Tunavirus
Shigella phage Shf125875,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,Rb69virus
Shigella phage Shfl2,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Shigella phage Ss-VASD,RefSeq-v99,Caudovirales,Podoviridae,Sepvirinae,Tl2011virus
Shigella phage VB_Ship_A7,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Berlinvirus
Shigella phage pSb-1,RefSeq-v99,Caudovirales,Podoviridae,,G7cvirus
Shigella phage pSf-1,RefSeq-v99,Caudovirales,Drexlerviridae,Tempevirinae,Hanrivervirus
Shigella phage pSf-2,RefSeq-v99,Caudovirales,Siphoviridae,Tunavirinae,T1virus
Shigella phage pSs-1,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Shigella phage vB_SflS-ISF001,RefSeq-v99,Caudovirales,Drexlerviridae,Tunavirinae,Tunavirus
Shigella phage vB_SsoS-ISF002,RefSeq-v99,Caudovirales,Drexlerviridae,Tunavirinae,Tunavirus
Shigella phage vB_SsoS_008,RefSeq-v99,Caudovirales,Drexlerviridae,Tunavirinae,Tunavirus
Shigella virus Sf6,RefSeq-v99,Caudovirales,Podoviridae,,P22virus
Shigella virus Shfl1,RefSeq-v99,Caudovirales,Siphoviridae,Tunavirinae,T1virus
Silicibacter phage DSS3phi2,RefSeq-v99,Caudovirales,Podoviridae,,Baltimorevirus
Sinorhizobium phage PBC5,RefSeq-v99,Caudovirales,Podoviridae,,
Sinorhizobium phage ort11,RefSeq-v99,Caudovirales,Podoviridae,,
Sinorhizobium phage phiLM21,RefSeq-v99,Caudovirales,Siphoviridae,,
Sinorhizobium phage phiM12,RefSeq-v99,Caudovirales,Myoviridae,,M12virus
Sinorhizobium phage phiM7,RefSeq-v99,Caudovirales,Myoviridae,,M12virus
Sinorhizobium phage phiM9,RefSeq-v99,Caudovirales,Ackermannviridae,,
Sinorhizobium phage phiN3,RefSeq-v99,Caudovirales,Myoviridae,,M12virus
Sodalis phage SO1,RefSeq-v99,Caudovirales,Siphoviridae,,Hk578virus
Sodalis phage phiSG1,RefSeq-v99,Caudovirales,Podoviridae,,
Sphingobium phage Lacusarx,RefSeq-v99,Caudovirales,Siphoviridae,,Lacusarxvirus
Sphingomonas phage PAU,RefSeq-v99,Caudovirales,Myoviridae,,
Sphingomonas phage Scott,RefSeq-v99,Caudovirales,Autographiviridae,,Scottvirus
Spiroplasma phage 1-C74,RefSeq-v99,Tubulavirales,Inoviridae,,Vespertiliovirus
Spiroplasma phage 1-R8A2B,RefSeq-v99,Tubulavirales,Inoviridae,,Vespertiliovirus
Spiroplasma phage SVTS2,RefSeq-v99,Tubulavirales,Inoviridae,,Suturavirus
Spiroplasma virus SkV1CR23x,RefSeq-v99,Tubulavirales,Inoviridae,,Vespertiliovirus
Spiroplasma virus SpV4,RefSeq-v99,Petitvirales,Microviridae,Gokushovirinae,Spiromicrovirus
Staphylococcus phage 23MRA,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage 2638A,RefSeq-v99,Caudovirales,Siphoviridae,,Fibralongavirus
Staphylococcus phage 3 AJ-2017,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage 3MRA,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage 66,RefSeq-v99,Caudovirales,Podoviridae,Rakietenvirinae,Rosenblumvirus
Staphylococcus phage 676Z,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage 6ec,RefSeq-v99,Caudovirales,Siphoviridae,,Sextaecvirus
Staphylococcus phage 812,RefSeq-v99,Caudovirales,Herelleviridae,Twortvirinae,Kayvirus
Staphylococcus phage A3R,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage A5W,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage Andhra,RefSeq-v99,Caudovirales,Podoviridae,Rakietenvirinae,Andhravirus
Staphylococcus phage B166,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage B236,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage BP39,RefSeq-v99,Caudovirales,Podoviridae,Rakietenvirinae,Rosenblumvirus
Staphylococcus phage CNPx,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage CSA13,RefSeq-v99,Caudovirales,Podoviridae,Rakietenvirinae,Rosenblumvirus
Staphylococcus phage DW2,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage Fi200W,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage G15,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage GRCS,RefSeq-v99,Caudovirales,Podoviridae,Rakietenvirinae,Rosenblumvirus
Staphylococcus phage IME-SA1,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage IME-SA118,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage IME-SA119,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage IME-SA2,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage IME-SA4,RefSeq-v99,Caudovirales,Siphoviridae,,
Staphylococcus phage IME1361_01,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage ISP,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage JD007,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage JS01,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage MCE-2014,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage MSA6,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage P108,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage P1105,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage P282,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage P4W,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage P630,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage P68,RefSeq-v99,Caudovirales,Podoviridae,Rakietenvirinae,Rosenblumvirus
Staphylococcus phage P954,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage PSa3,RefSeq-v99,Caudovirales,Podoviridae,Rakietenvirinae,Rosenblumvirus
Staphylococcus phage PT1028,RefSeq-v99,,,,
Staphylococcus phage PVL,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage Pabna,RefSeq-v99,Caudovirales,Podoviridae,Rakietenvirinae,Rosenblumvirus
Staphylococcus phage ROSA,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage S24-1,RefSeq-v99,Caudovirales,Podoviridae,Rakietenvirinae,Rosenblumvirus
Staphylococcus phage S25-3,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage S25-4,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage SA1,RefSeq-v99,Caudovirales,Myoviridae,Ounavirinae,
Staphylococcus phage SA1014ruMSSAST7,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage SA12,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage SA13,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage SA345ruMSSAST8,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage SA5,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage SA7,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage SA780ruMSSAST101,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage SA97,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage SAP-2,RefSeq-v99,Caudovirales,Podoviridae,Rakietenvirinae,Rosenblumvirus
Staphylococcus phage SCH1,RefSeq-v99,Caudovirales,Podoviridae,Rakietenvirinae,Rosenblumvirus
Staphylococcus phage SLPW,RefSeq-v99,Caudovirales,Podoviridae,Rakietenvirinae,Rosenblumvirus
Staphylococcus phage SMSAP5,RefSeq-v99,Caudovirales,Siphoviridae,,Triavirus
Staphylococcus phage SPbeta-like,RefSeq-v99,Caudovirales,Siphoviridae,,
Staphylococcus phage Sb1,RefSeq-v99,Caudovirales,Herelleviridae,Twortvirinae,Kayvirus
Staphylococcus phage SpaA1,RefSeq-v99,Caudovirales,Siphoviridae,,
Staphylococcus phage St 134,RefSeq-v99,Caudovirales,Podoviridae,Rakietenvirinae,Andhravirus
Staphylococcus phage StB12,RefSeq-v99,Caudovirales,Siphoviridae,,
Staphylococcus phage StB20,RefSeq-v99,Caudovirales,Siphoviridae,,
Staphylococcus phage StB20-like,RefSeq-v99,Caudovirales,Siphoviridae,,
Staphylococcus phage StB27,RefSeq-v99,Caudovirales,Siphoviridae,,
Staphylococcus phage Staph1N,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage Stau2,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Silviavirus
Staphylococcus phage StauST398-1,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage StauST398-2,RefSeq-v99,Caudovirales,Siphoviridae,,Triavirus
Staphylococcus phage StauST398-3,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage StauST398-4,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage StauST398-5,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage TEM123,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage Team1,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage YMC/09/04/R1988,RefSeq-v99,Caudovirales,Siphoviridae,,Triavirus
Staphylococcus phage phi2958PVL,RefSeq-v99,Caudovirales,Siphoviridae,,Triavirus
Staphylococcus phage phi5967PVL,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage phi7247PVL,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage phi7401PVL,RefSeq-v99,Caudovirales,Siphoviridae,,Triavirus
Staphylococcus phage phiBU01,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage phiIBB-SEP1,RefSeq-v99,Caudovirales,Myoviridae,Twortvirinae,Sep1virus
Staphylococcus phage phiIPLA-C1C,RefSeq-v99,Caudovirales,Myoviridae,Twortvirinae,Sep1virus
Staphylococcus phage phiIPLA-RODI,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage phiJB,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus phage phiN315,RefSeq-v99,Caudovirales,Siphoviridae,,
Staphylococcus phage phiNM3,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage phiPVL-CN125,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage phiRS7,RefSeq-v99,Caudovirales,Siphoviridae,,
Staphylococcus phage phiSA12,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus phage phiSA_BS1,RefSeq-v99,Caudovirales,Herelleviridae,Twortvirinae,Baoshanvirus
Staphylococcus phage phiSA_BS2,RefSeq-v99,Caudovirales,Herelleviridae,Twortvirinae,Baoshanvirus
Staphylococcus phage phiSa119,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage phiSa2wa_st22,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage tp310-1,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage tp310-2,RefSeq-v99,Caudovirales,Siphoviridae,,Triavirus
Staphylococcus phage tp310-3,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus phage vB_SauM_Remus,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Silviavirus
Staphylococcus phage vB_SauM_Romulus,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Silviavirus
Staphylococcus phage vB_SauP_phiAGO1.3,RefSeq-v99,Caudovirales,Podoviridae,Rakietenvirinae,Rosenblumvirus
Staphylococcus phage vB_SauS_phi2,RefSeq-v99,Caudovirales,Siphoviridae,,Triavirus
Staphylococcus phage vB_SepS_SEP9,RefSeq-v99,Caudovirales,Siphoviridae,,Sextaecvirus
Staphylococcus phage vB_SpsS_QT1,RefSeq-v99,Caudovirales,Siphoviridae,,Fibralongavirus
Staphylococcus phage vB_SscM-1,RefSeq-v99,Caudovirales,Herelleviridae,Twortvirinae,Sciuriunavirus
Staphylococcus prophage phiPV83,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus virus 108PVL,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus virus 11,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus 13,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus virus 187,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus 29,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus 37,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus 3a,RefSeq-v99,Caudovirales,Siphoviridae,,Triavirus
Staphylococcus virus 42e,RefSeq-v99,Caudovirales,Siphoviridae,,Triavirus
Staphylococcus virus 44AHJD,RefSeq-v99,Caudovirales,Podoviridae,Picovirinae,P68virus
Staphylococcus virus 47,RefSeq-v99,Caudovirales,Siphoviridae,,Triavirus
Staphylococcus virus 52a,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus 53,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus 55,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus 69,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus 71,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus 77,RefSeq-v99,Caudovirales,Siphoviridae,,Biseptimavirus
Staphylococcus virus 80,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus 80alpha,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus 85,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus 88,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus 92,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus 96,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus CNPH82,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus EW,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus G1,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus virus IPLA35,RefSeq-v99,Caudovirales,Siphoviridae,,Triavirus
Staphylococcus virus IPLA5,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus IPLA7,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus IPLA88,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus K,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Kayvirus
Staphylococcus virus PH15,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus SA11,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Silviavirus
Staphylococcus virus SAP26,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus Twort,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Twortvirus
Staphylococcus virus X2,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus phi12,RefSeq-v99,Caudovirales,Siphoviridae,,Triavirus
Staphylococcus virus phiETA,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus phiETA2,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus phiETA3,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus phiMR11,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus phiMR25,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus phiNM1,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus phiNM2,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus phiNM4,RefSeq-v99,Caudovirales,Siphoviridae,,Phietavirus
Staphylococcus virus phiSLT,RefSeq-v99,Caudovirales,Siphoviridae,,Triavirus
Stenotrophomonas phage IME13,RefSeq-v99,Caudovirales,Myoviridae,,Secunda5virus
Stenotrophomonas phage IME15,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Teseptimavirus
Stenotrophomonas phage Mendera,RefSeq-v99,Caudovirales,Ackermannviridae,,
Stenotrophomonas phage Moby,RefSeq-v99,Caudovirales,Ackermannviridae,,
Stenotrophomonas phage PSH1,RefSeq-v99,Tubulavirales,Inoviridae,,Psecadovirus
Stenotrophomonas phage Pokken,RefSeq-v99,Caudovirales,Podoviridae,,
Stenotrophomonas phage S1,RefSeq-v99,Caudovirales,Siphoviridae,,
Stenotrophomonas phage SMA7,RefSeq-v99,Tubulavirales,Inoviridae,,Subteminivirus
Stenotrophomonas phage SMA9,RefSeq-v99,Tubulavirales,Inoviridae,,Staminivirus
Stenotrophomonas phage Smp131,RefSeq-v99,Caudovirales,Myoviridae,Peduovirinae,Simpcentumvirus
Stenotrophomonas phage YB07,RefSeq-v99,Caudovirales,Ackermannviridae,,
Stenotrophomonas phage phiSHP2,RefSeq-v99,Tubulavirales,Inoviridae,,
Stenotrophomonas phage phiSMA6,RefSeq-v99,Tubulavirales,Inoviridae,,Scuticavirus
Stenotrophomonas phage vB_SmaS-DLP_2,RefSeq-v99,Caudovirales,Siphoviridae,,Septimatrevirus
Stenotrophomonas phage vB_SmaS_DLP_5,RefSeq-v99,Caudovirales,Siphoviridae,,Delepquintavirus
Streptococcus phage 20617,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage 315.1,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage 315.2,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage 315.3,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage 315.4,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage 315.5,RefSeq-v99,Caudovirales,,,
Streptococcus phage 315.6,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage 5093,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage A25,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage APCM01,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage CP-7,RefSeq-v99,Caudovirales,Podoviridae,Picovirinae,Cp1virus
Streptococcus phage Cp1,RefSeq-v99,Caudovirales,Podoviridae,Picovirinae,Cp1virus
Streptococcus phage DCC1738,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage Dp-1,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage EJ-1,RefSeq-v99,Caudovirales,Myoviridae,,
Streptococcus phage IC1,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage K13,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage M102,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage M102AD,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage MM1,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage P9,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage PH10,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage PH15,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage SM1,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage SMP,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage SPQS1,RefSeq-v99,Caudovirales,Siphoviridae,,Sap6virus
Streptococcus phage SpSL1,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage Str-PAP-1,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage T12,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage TP-778L,RefSeq-v99,Caudovirales,Siphoviridae,,Brussowvirus
Streptococcus phage TP-J34,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage YMC-2011,RefSeq-v99,Caudovirales,Siphoviridae,,Moineauvirus
Streptococcus phage phi3396,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage phiARI0004,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage phiARI0031,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage phiARI0131-1,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage phiARI0131-2,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage phiARI0460-1,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage phiARI0462,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage phiARI0468-1,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage phiARI0468-2,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage phiARI0468-4,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage phiARI0746,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage phiARI0923,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage phiBHN167,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus phage phiNJ2,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus virus 2972,RefSeq-v99,Caudovirales,Siphoviridae,,Sfi11virus
Streptococcus virus 7201,RefSeq-v99,Caudovirales,Siphoviridae,,Sfi21dt1virus
Streptococcus virus 858,RefSeq-v99,Caudovirales,Siphoviridae,,Sfi11virus
Streptococcus virus 9871,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus virus 9872,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus virus 9873,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus virus 9874,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptococcus virus ALQ132,RefSeq-v99,Caudovirales,Siphoviridae,,Sfi11virus
Streptococcus virus C1,RefSeq-v99,Caudovirales,Podoviridae,Picovirinae,P68virus
Streptococcus virus DT1,RefSeq-v99,Caudovirales,Siphoviridae,,Sfi21dt1virus
Streptococcus virus O1205,RefSeq-v99,Caudovirales,Siphoviridae,,Sfi11virus
Streptococcus virus Sfi11,RefSeq-v99,Caudovirales,Siphoviridae,,Sfi11virus
Streptococcus virus Sfi19,RefSeq-v99,Caudovirales,Siphoviridae,,Sfi21dt1virus
Streptococcus virus Sfi21,RefSeq-v99,Caudovirales,Siphoviridae,,Sfi21dt1virus
Streptococcus virus phiAbc2,RefSeq-v99,Caudovirales,Siphoviridae,,Sfi21dt1virus
Streptomyces phage Aaronocolus,RefSeq-v99,Caudovirales,Siphoviridae,Arquatrovirinae,Likavirus
Streptomyces phage AbbeyMikolon,RefSeq-v99,Caudovirales,Siphoviridae,,Abbeymikolonvirus
Streptomyces phage Amela,RefSeq-v99,Caudovirales,Siphoviridae,Arquatrovirinae,Camvirus
Streptomyces phage Annadreamy,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptomyces phage Attoomi,RefSeq-v99,Caudovirales,Siphoviridae,,Attoomivirus
Streptomyces phage Austintatious,RefSeq-v99,Caudovirales,Siphoviridae,,Austintatiousvirus
Streptomyces phage BRock,RefSeq-v99,Caudovirales,Myoviridae,,
Streptomyces phage BillNye,RefSeq-v99,Caudovirales,Siphoviridae,,Wilnyevirus
Streptomyces phage Bing,RefSeq-v99,Caudovirales,Siphoviridae,,Bingvirus
Streptomyces phage Blueeyedbeauty,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptomyces phage Caliburn,RefSeq-v99,Caudovirales,Siphoviridae,Arquatrovirinae,Likavirus
Streptomyces phage Comrade,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptomyces phage Danzina,RefSeq-v99,Caudovirales,Siphoviridae,Arquatrovirinae,Likavirus
Streptomyces phage Darolandstone,RefSeq-v99,Caudovirales,Siphoviridae,,Raleighvirus
Streptomyces phage DrGrey,RefSeq-v99,Caudovirales,Siphoviridae,,Rimavirus
Streptomyces phage FlowerPower,RefSeq-v99,Caudovirales,Podoviridae,,
Streptomyces phage Gilson,RefSeq-v99,Caudovirales,Siphoviridae,,
Streptomyces phage Hiyaa,RefSeq-v99,Caudovirales,Siphoviridae,,Hiyaavirus
