Organism/Name,origin,order,family,subfamily,genus
Lactococcus virus sk1,RefSeq-88,Caudovirales,Siphoviridae,,Sk1virus
Lelliottia phage phD2B,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Sp6virus
Leuconostoc phage 1-A4,RefSeq-88,Caudovirales,Siphoviridae,Mccleskeyvirinae,Una4virus
Leuconostoc phage Lmd1,RefSeq-88,Caudovirales,Siphoviridae,Mccleskeyvirinae,Lmd1virus
Leuconostoc phage Ln-8,RefSeq-88,Caudovirales,Siphoviridae,Mccleskeyvirinae,Una4virus
Leuconostoc phage Ln-9,RefSeq-88,Caudovirales,Siphoviridae,Mccleskeyvirinae,Una4virus
Leuconostoc phage P793,RefSeq-88,Caudovirales,Siphoviridae,Mccleskeyvirinae,Lmd1virus
Leuconostoc phage phiLN03,RefSeq-88,Caudovirales,Siphoviridae,Mccleskeyvirinae,Lmd1virus
Leuconostoc phage phiLN04,RefSeq-88,Caudovirales,Siphoviridae,Mccleskeyvirinae,Lmd1virus
Leuconostoc phage phiLN12,RefSeq-88,Caudovirales,Siphoviridae,Mccleskeyvirinae,Lmd1virus
Leuconostoc phage phiLN25,RefSeq-88,Caudovirales,Siphoviridae,Mccleskeyvirinae,Una4virus
Leuconostoc phage phiLN34,RefSeq-88,Caudovirales,Siphoviridae,Mccleskeyvirinae,Una4virus
Leuconostoc phage phiLN6B,RefSeq-88,Caudovirales,Siphoviridae,Mccleskeyvirinae,Lmd1virus
Leuconostoc phage phiLNTR2,RefSeq-88,Caudovirales,Siphoviridae,Mccleskeyvirinae,Una4virus
Leuconostoc phage phiLNTR3,RefSeq-88,Caudovirales,Siphoviridae,Mccleskeyvirinae,Una4virus
Liberibacter phage SC1,RefSeq-88,Caudovirales,Podoviridae,,
Liberibacter phage SC2,RefSeq-88,Caudovirales,Podoviridae,,
Listeria phage 2389,RefSeq-88,Caudovirales,Siphoviridae,,
Listeria phage A006,RefSeq-88,Caudovirales,Siphoviridae,,
Listeria phage A118,RefSeq-88,Caudovirales,Siphoviridae,,
Listeria phage A500,RefSeq-88,Caudovirales,Siphoviridae,,
Listeria phage B025,RefSeq-88,Caudovirales,Siphoviridae,,
Listeria phage B054,RefSeq-88,Caudovirales,Siphoviridae,,
Listeria phage LMSP-25,RefSeq-88,Caudovirales,Myoviridae,Spounavirinae,P100virus
Listeria phage LMTA-148,RefSeq-88,Caudovirales,Myoviridae,Spounavirinae,P100virus
Listeria phage LP-026,RefSeq-88,Caudovirales,Siphoviridae,,P70virus
Listeria phage LP-030-2,RefSeq-88,Caudovirales,Siphoviridae,,Psavirus
Listeria phage LP-030-3,RefSeq-88,Caudovirales,Siphoviridae,,
Listeria phage LP-037,RefSeq-88,Caudovirales,Siphoviridae,,P70virus
Listeria phage LP-048,RefSeq-88,Caudovirales,Myoviridae,Spounavirinae,P100virus
Listeria phage LP-083-2,RefSeq-88,Caudovirales,Myoviridae,Spounavirinae,P100virus
Listeria phage LP-101,RefSeq-88,Caudovirales,Siphoviridae,,
Listeria phage LP-110,RefSeq-88,Caudovirales,Siphoviridae,,P70virus
Listeria phage LP-114,RefSeq-88,Caudovirales,Siphoviridae,,P70virus
Listeria phage LP-125,RefSeq-88,Caudovirales,Myoviridae,Spounavirinae,P100virus
Listeria phage List-36,RefSeq-88,Caudovirales,Myoviridae,Spounavirinae,P100virus
Listeria phage P35,RefSeq-88,Caudovirales,Siphoviridae,,
Listeria phage P40,RefSeq-88,Caudovirales,Siphoviridae,,
Listeria phage P70,RefSeq-88,Caudovirales,Siphoviridae,,P70virus
Listeria phage WIL-1,RefSeq-88,Caudovirales,Myoviridae,Spounavirinae,P100virus
Listeria phage vB_LmoM_AG20,RefSeq-88,Caudovirales,Myoviridae,Spounavirinae,P100virus
Listeria phage vB_LmoS_188,RefSeq-88,Caudovirales,Siphoviridae,,
Listeria phage vB_LmoS_293,RefSeq-88,Caudovirales,Siphoviridae,,
Listeria virus A511,RefSeq-88,Caudovirales,Myoviridae,Spounavirinae,P100virus
Listonella phage phiHSIC,RefSeq-88,Caudovirales,Siphoviridae,,
Loktanella phage pCB2051-A,RefSeq-88,,,,
Mannheimia phage vB_MhM_3927AP2,RefSeq-88,Caudovirales,Myoviridae,,Muvirus
Mannheimia phage vB_MhM_587AP1,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,P2virus
Mannheimia phage vB_MhS_1152AP2,RefSeq-88,Caudovirales,Siphoviridae,,
Mannheimia phage vB_MhS_535AP2,RefSeq-88,Caudovirales,Siphoviridae,,
Mannheimia phage vB_MhS_587AP2,RefSeq-88,Caudovirales,Siphoviridae,,
Mannheimia virus PHL101,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,P2virus
Marine gokushovirus,RefSeq-88,,Microviridae,Gokushovirinae,
Marinomonas phage P12026,RefSeq-88,Caudovirales,Siphoviridae,,
Mesorhizobium phage vB_MloP_Lo5R7ANS,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,
Metallosphaera turreted icosahedral virus,RefSeq-88,,,,
Methanobacterium phage psiM2,RefSeq-88,Caudovirales,Siphoviridae,,
Methanothermobacter phage psiM100,RefSeq-88,Caudovirales,Siphoviridae,,
Microbacterium phage Min1,RefSeq-88,Caudovirales,Siphoviridae,,
Microbacterium phage vB_MoxS-ISF9,RefSeq-88,Caudovirales,Siphoviridae,,
Microcystis phage MaMV-DC,RefSeq-88,Caudovirales,Myoviridae,,
Microcystis virus Ma-LMM01,RefSeq-88,Caudovirales,Myoviridae,,
Microviridae Bog1249_12,RefSeq-88,,Microviridae,,
Microviridae Bog5275_51,RefSeq-88,,Microviridae,,
Microviridae Bog9017_22,RefSeq-88,,Microviridae,,
Microviridae Fen2266_11,RefSeq-88,,Microviridae,,
Microviridae Fen418_41,RefSeq-88,,Microviridae,,
Microviridae Fen4707_41,RefSeq-88,,Microviridae,,
Microviridae Fen685_11,RefSeq-88,,Microviridae,,
Microviridae Fen7786_21,RefSeq-88,,Microviridae,,
Microviridae Fen7895_21,RefSeq-88,,Microviridae,,
Microviridae Fen7918_21,RefSeq-88,,Microviridae,,
Microviridae Fen7940_21,RefSeq-88,,Microviridae,,
Microviridae IME-16,RefSeq-88,,Microviridae,,
Microviridae phi-CA82,RefSeq-88,,Microviridae,,
Morganella phage MmP1,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Morganella phage vB_MmoM_MP1,RefSeq-88,Caudovirales,Myoviridae,,
Morganella phage vB_MmoP_MP2,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Mycobacterium phage 20ES,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage 32HC,RefSeq-88,Caudovirales,Siphoviridae,,Trigintaduovirus
Mycobacterium phage 39HC,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,
Mycobacterium phage 40AC,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Abrogate,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Adawi,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Coopervirus
Mycobacterium phage Adler,RefSeq-88,Caudovirales,Siphoviridae,,
Mycobacterium phage Adzzy,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Aeneas,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Akoma,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pipefishvirus
Mycobacterium phage Alice,RefSeq-88,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Alsfro,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Alvin,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Angel,RefSeq-88,Caudovirales,Siphoviridae,,Liefievirus
Mycobacterium phage AnnaL29,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Anubis,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Apizium,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage ArcherNM,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage ArcherS7,RefSeq-88,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Archie,RefSeq-88,Caudovirales,Siphoviridae,,Bronvirus
Mycobacterium phage Ariel,RefSeq-88,Caudovirales,Siphoviridae,,Omegavirus
Mycobacterium phage Artemis2UCLA,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Astraea,RefSeq-88,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage BTCU-1,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Bactobuster,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Badfish,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Baee,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Acadianvirus
Mycobacterium phage Bane1,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Coopervirus
Mycobacterium phage Barnyard,RefSeq-88,Caudovirales,Siphoviridae,,Barnyardvirus
Mycobacterium phage BarrelRoll,RefSeq-88,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium phage Barriga,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage BellusTerra,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Bernal13,RefSeq-88,Caudovirales,Siphoviridae,,Bernal13virus
Mycobacterium phage Bernardo,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pipefishvirus
Mycobacterium phage BigNuz,RefSeq-88,Caudovirales,Siphoviridae,Pclasvirinae,Bignuzvirus
Mycobacterium phage Bipolar,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Bipper,RefSeq-88,Caudovirales,Siphoviridae,,
Mycobacterium phage Blue7,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Bobi,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Breeniome,RefSeq-88,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Brocalys,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage BrownCNA,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Coopervirus
Mycobacterium phage Bruin,RefSeq-88,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium phage Brusacoram,RefSeq-88,Caudovirales,Siphoviridae,Pclasvirinae,Fishburnevirus
Mycobacterium phage Butters,RefSeq-88,Caudovirales,Siphoviridae,Nclasvirinae,Buttersvirus
Mycobacterium phage BuzzLyseyear,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Bxz1,RefSeq-88,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage CASbig,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage CRB1,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Cabrinians,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Cali,RefSeq-88,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Cambiare,RefSeq-88,Caudovirales,Siphoviridae,,Liefievirus
Mycobacterium phage CaptainTrips,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Carcharodon,RefSeq-88,Caudovirales,Siphoviridae,Nclasvirinae,Charlievirus
Mycobacterium phage Catalina,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Catdawg,RefSeq-88,Caudovirales,Siphoviridae,,Corndogvirus
Mycobacterium phage Catera,RefSeq-88,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Cerasum,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Chadwick,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Charlie,RefSeq-88,Caudovirales,Siphoviridae,Nclasvirinae,Charlievirus
Mycobacterium phage Cheetobro,RefSeq-88,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium phage Chy4,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Chy5,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage CloudWang3,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Colbert,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Conspiracy,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Contagion,RefSeq-88,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium phage Cooper,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Coopervirus
Mycobacterium phage Crossroads,RefSeq-88,Caudovirales,Siphoviridae,,Bronvirus
Mycobacterium phage DD5,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage DS6A,RefSeq-88,Caudovirales,Siphoviridae,,
Mycobacterium phage Daenerys,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Damien,RefSeq-88,Caudovirales,Siphoviridae,,Barnyardvirus
Mycobacterium phage Dandelion,RefSeq-88,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Dante,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Donovan,RefSeq-88,Caudovirales,Siphoviridae,Pclasvirinae,Fishburnevirus
Mycobacterium phage Dori,RefSeq-88,Caudovirales,Siphoviridae,,
Mycobacterium phage DrDrey,RefSeq-88,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium phage Dreamboat,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Dumbo,RefSeq-88,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium phage Dusk,RefSeq-88,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium phage Dylan,RefSeq-88,Caudovirales,Siphoviridae,,Corndogvirus
Mycobacterium phage ET08,RefSeq-88,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage EagleEye,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Echild,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Edtherson,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Enkosi,RefSeq-88,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium phage Equemioh13,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Eremos,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Estave1,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage EvilGenius,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage First,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Fishburne,RefSeq-88,Caudovirales,Siphoviridae,Pclasvirinae,Fishburnevirus
Mycobacterium phage FlagStaff,RefSeq-88,Caudovirales,Siphoviridae,,Liefievirus
Mycobacterium phage Florinda,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Fredward,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Gadjet,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pipefishvirus
Mycobacterium phage Gaia,RefSeq-88,Caudovirales,Siphoviridae,,Gaiavirus
Mycobacterium phage Gardann,RefSeq-88,Caudovirales,Siphoviridae,,Bronvirus
Mycobacterium phage Gengar,RefSeq-88,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium phage Giles,RefSeq-88,Caudovirales,Siphoviridae,,Gilesvirus
Mycobacterium phage Gizmo,RefSeq-88,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Goku,RefSeq-88,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium phage Gompeii16,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Graduation,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Gumball,RefSeq-88,Caudovirales,Siphoviridae,,Pbi1virus
Mycobacterium phage HINdeR,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Hades,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Hamulus,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage HanShotFirst,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Hawkeye,RefSeq-88,Caudovirales,Siphoviridae,Dclasvirinae,Hawkeyevirus
Mycobacterium phage Hosp,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,
Mycobacterium phage HufflyPuff,RefSeq-88,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium phage HyRo,RefSeq-88,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Inventum,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Iracema64,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage JAMaL,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Coopervirus
Mycobacterium phage Jabbawokkie,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage JacAttac,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Job42,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Jobu08,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Jolie1,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,
Mycobacterium phage Jolie2,RefSeq-88,Caudovirales,Siphoviridae,,Liefievirus
Mycobacterium phage Jovo,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Kampy,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage KayaCho,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,
Mycobacterium phage Keshu,RefSeq-88,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium phage Kikipoo,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Kimberlium,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Konstantine,RefSeq-88,Caudovirales,Siphoviridae,,Barnyardvirus
Mycobacterium phage Kratio,RefSeq-88,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium phage LadyBird,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Lamina13,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Larenn,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Leo,RefSeq-88,Caudovirales,Siphoviridae,,Liefievirus
Mycobacterium phage Lilac,RefSeq-88,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium phage LinStu,RefSeq-88,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage LittleCherry,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Llama,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Lolly9,RefSeq-88,Caudovirales,Siphoviridae,,
Mycobacterium phage Loser,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Luchador,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage MOOREtheMARYer,RefSeq-88,Caudovirales,Siphoviridae,,Liefievirus
Mycobacterium phage Makemake,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Malithi,RefSeq-88,Caudovirales,Siphoviridae,Pclasvirinae,Fishburnevirus
Mycobacterium phage Manad,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage MarQuardt,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage MiaZeal,RefSeq-88,Caudovirales,Siphoviridae,,Omegavirus
Mycobacterium phage MichelleMyBell,RefSeq-88,Caudovirales,Siphoviridae,Nclasvirinae,Buttersvirus
Mycobacterium phage Milly,RefSeq-88,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium phage Mindy,RefSeq-88,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium phage Minerva,RefSeq-88,Caudovirales,Siphoviridae,,Omegavirus
Mycobacterium phage MoMoMixon,RefSeq-88,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage MosMoris,RefSeq-88,Caudovirales,Siphoviridae,,Marvinvirus
Mycobacterium phage Muddy,RefSeq-88,Caudovirales,Siphoviridae,,Ff47virus
Mycobacterium phage Mufasa,RefSeq-88,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium phage Mulciber,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Murphy,RefSeq-88,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium phage Murucutumbu,RefSeq-88,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium phage Myrna,RefSeq-88,Caudovirales,Myoviridae,,
Mycobacterium phage Nala,RefSeq-88,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium phage Nappy,RefSeq-88,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage NelitzaMV,RefSeq-88,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium phage Nerujay,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Newman,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Nhonho,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Nigel,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Coopervirus
Mycobacterium phage Nyxis,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage OSmaximus,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Oaker,RefSeq-88,Caudovirales,Siphoviridae,,Barnyardvirus
Mycobacterium phage Obama12,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage OkiRoe,RefSeq-88,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium phage Oline,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Omnicron,RefSeq-88,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium phage Orion,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Ovechkin,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage PBI1,RefSeq-88,Caudovirales,Siphoviridae,,Pbi1virus
Mycobacterium phage PLot,RefSeq-88,Caudovirales,Siphoviridae,Dclasvirinae,Plotvirus
Mycobacterium phage Panchino,RefSeq-88,Caudovirales,Siphoviridae,Nclasvirinae,Redivirus
Mycobacterium phage Papez,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Papyrus,RefSeq-88,Caudovirales,Siphoviridae,,Send513virus
Mycobacterium phage Pari,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Patience,RefSeq-88,Caudovirales,Siphoviridae,,Patiencevirus
Mycobacterium phage PattyP,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage PegLeg,RefSeq-88,Caudovirales,Siphoviridae,Mclasvirinae,Bongovirus
Mycobacterium phage Pepe,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Phaedrus,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pipefishvirus
Mycobacterium phage Phantastic,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage PhatBacter,RefSeq-88,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium phage Phatniss,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Phaux,RefSeq-88,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium phage Phayonce,RefSeq-88,Caudovirales,Siphoviridae,Pclasvirinae,Phayoncevirus
Mycobacterium phage Phelemich,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Acadianvirus
Mycobacterium phage Phipps,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Phlei,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Phlyer,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pipefishvirus
Mycobacterium phage Phrann,RefSeq-88,Caudovirales,Siphoviridae,Nclasvirinae,Redivirus
Mycobacterium phage PhrostyMug,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Phrux,RefSeq-88,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium phage Pinto,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Pioneer,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Pipefish,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pipefishvirus
Mycobacterium phage Piro94,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Pleione,RefSeq-88,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage PopTart,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Pops,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Predator,RefSeq-88,Caudovirales,Siphoviridae,,Barnyardvirus
Mycobacterium phage Quico,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Quink,RefSeq-88,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium phage Qyrzula,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Rosebushvirus
Mycobacterium phage RedRock,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Redi,RefSeq-88,Caudovirales,Siphoviridae,Nclasvirinae,Redivirus
Mycobacterium phage Redno2,RefSeq-88,Caudovirales,Siphoviridae,,Omegavirus
Mycobacterium phage RhynO,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage RidgeCB,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Rizal,RefSeq-88,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Rosebush,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Rosebushvirus
Mycobacterium phage Rufus,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage SWU1,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Saal,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage SarFire,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Sbash,RefSeq-88,Caudovirales,Siphoviridae,Chebruvirinae,Che9cvirus
Mycobacterium phage ScottMcG,RefSeq-88,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Seabiscuit,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Seagreen,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Serenity,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Severus,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage ShedlockHolmes,RefSeq-88,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium phage Sheen,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
